customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST13561,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,54.98,432.35,No
CUST13562,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.32,180.42,No
CUST13563,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.99,223.89,No
CUST13564,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.71,594.15,No
CUST13565,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.46,2879.28,No
CUST13566,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,82.71,2004.01,No
CUST13567,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),100.24,95.82,No
CUST13568,Male,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,141.31,No
CUST13569,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.24,126.58,Yes
CUST13570,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.65,122.78,No
CUST13571,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.25,1400.43,No
CUST13572,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.41,1685.81,No
CUST13573,Male,1,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,41.82,40.4,Yes
CUST13574,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.98,331.21,No
CUST13575,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,77.84,843.49,No
CUST13576,Male,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,74.56,1300.77,No
CUST13577,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.6,744.7,Yes
CUST13578,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.33,59.96,Yes
CUST13579,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41.95,564.81,No
CUST13580,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,39.48,78.66,Yes
CUST13581,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.91,281.2,No
CUST13582,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.7,362.7,No
CUST13583,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),84.52,246.74,No
CUST13584,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.19,241.58,No
CUST13585,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.07,39.53,No
CUST13586,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,92.78,555.54,No
CUST13587,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.2,2743.79,No
CUST13588,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.14,442.7,No
CUST13589,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,206.91,No
CUST13590,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.67,313.81,No
CUST13591,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,53.7,No
CUST13592,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.91,901.63,No
CUST13593,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,84.99,3143.75,No
CUST13594,Male,0,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.99,49.51,Yes
CUST13595,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.14,3448.57,No
CUST13596,Female,1,Yes,No,40,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,53.4,2127.0,No
CUST13597,Male,1,Yes,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,42.28,1584.01,No
CUST13598,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,67.33,259.11,No
CUST13599,Female,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,225.14,No
CUST13600,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.12,1627.78,No
CUST13601,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,73.5,140.03,No
CUST13602,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,49.91,761.95,No
CUST13603,Male,1,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.78,1969.27,Yes
CUST13604,Male,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,71.8,3850.95,No
CUST13605,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.1,137.62,No
CUST13606,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,48.32,288.33,No
CUST13607,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.94,312.5,No
CUST13608,Male,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),52.96,153.05,No
CUST13609,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,82.02,897.17,No
CUST13610,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.39,2779.41,No
CUST13611,Female,0,No,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.72,1320.53,Yes
CUST13612,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),85.48,3817.79,No
CUST13613,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.25,649.35,No
CUST13614,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.14,889.99,Yes
CUST13615,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),72.04,1992.96,No
CUST13616,Female,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,56.01,2512.87,Yes
CUST13617,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.56,1044.3,No
CUST13618,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.1,1168.54,No
CUST13619,Female,0,Yes,No,47,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.8,3219.26,No
CUST13620,Female,1,No,No,11,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,46.46,501.5,No
CUST13621,Male,1,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,87.23,3988.56,No
CUST13622,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.68,580.89,No
CUST13623,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,83.53,404.12,No
CUST13624,Male,1,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),83.4,4316.98,Yes
CUST13625,Female,1,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.81,225.44,No
CUST13626,Male,1,Yes,No,47,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),65.0,2918.67,No
CUST13627,Female,1,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,76.31,1383.96,No
CUST13628,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,54.13,1172.29,No
CUST13629,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),42.5,82.54,No
CUST13630,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.17,73.77,Yes
CUST13631,Female,0,Yes,Yes,69,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.34,3688.46,No
CUST13632,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,97.63,779.37,No
CUST13633,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),77.81,2786.42,No
CUST13634,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.74,1975.3,No
CUST13635,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.33,1555.15,Yes
CUST13636,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,82.45,1803.31,No
CUST13637,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.89,78.42,No
CUST13638,Male,0,No,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),53.76,529.31,No
CUST13639,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.04,437.86,No
CUST13640,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.64,3086.17,No
CUST13641,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.14,1738.27,No
CUST13642,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.92,413.17,No
CUST13643,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,57.26,3927.22,No
CUST13644,Female,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.35,446.58,No
CUST13645,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.92,309.45,No
CUST13646,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.89,688.28,No
CUST13647,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.27,395.32,No
CUST13648,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,56.48,1314.02,No
CUST13649,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,59.85,1133.42,No
CUST13650,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.2,75.11,No
CUST13651,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.58,926.22,No
CUST13652,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.03,234.69,Yes
CUST13653,Female,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.57,326.79,No
CUST13654,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,85.97,164.31,No
CUST13655,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.01,388.17,No
CUST13656,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.23,2425.72,No
CUST13657,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.7,285.31,No
CUST13658,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.82,1949.66,No
CUST13659,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,916.71,No
CUST13660,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,139.41,No
CUST13661,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.44,948.21,Yes
CUST13662,Male,1,No,No,33,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),52.96,1690.48,No
CUST13663,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.81,437.52,No
CUST13664,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.81,429.99,Yes
CUST13665,Female,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),48.49,190.41,No
CUST13666,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),58.39,447.76,No
CUST13667,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,81.13,3338.76,No
CUST13668,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.42,1994.66,No
CUST13669,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.95,433.22,Yes
CUST13670,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.52,114.03,Yes
CUST13671,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),53.02,526.31,No
CUST13672,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.33,2244.8,No
CUST13673,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.35,54.48,Yes
CUST13674,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.59,2073.41,Yes
CUST13675,Male,1,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,70.93,1534.79,No
CUST13676,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.95,55.46,Yes
CUST13677,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),82.4,1627.53,No
CUST13678,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),79.5,552.38,No
CUST13679,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.09,176.73,No
CUST13680,Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.29,546.81,No
CUST13681,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,85.74,335.58,No
CUST13682,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.9,902.0,Yes
CUST13683,Male,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.96,544.29,No
CUST13684,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.89,3154.26,No
CUST13685,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),71.85,1030.68,No
CUST13686,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.01,55.92,No
CUST13687,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,79.65,682.34,No
CUST13688,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.09,2660.32,No
CUST13689,Male,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.54,271.48,No
CUST13690,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.66,272.07,No
CUST13691,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.4,708.73,No
CUST13692,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,71.53,348.77,No
CUST13693,Female,1,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,62.12,61.32,No
CUST13694,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),81.76,243.2,No
CUST13695,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),79.26,693.16,No
CUST13696,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,82.68,413.21,No
CUST13697,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,46.7,759.14,No
CUST13698,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),70.4,1332.1,Yes
CUST13699,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),83.79,1305.65,No
CUST13700,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.2,86.63,Yes
CUST13701,Female,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.69,1820.9,No
CUST13702,Female,1,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,53.26,467.53,No
CUST13703,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.28,3057.0,Yes
CUST13704,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.02,243.19,No
CUST13705,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,81.98,80.24,No
CUST13706,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.3,71.41,Yes
CUST13707,Male,0,No,Yes,24,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.66,1794.02,No
